,runstring,instability_time,m1,m2,m3,Stable
263,0000263.bin,1000000000.0,1.6840377877496656e-05,3.0463612278715595e-05,7.868413788135218e-05,True
264,0000264.bin,492251.39790077513,7.33958144955598e-06,1.0446312550521932e-05,4.346388677036068e-06,False
265,0000265.bin,511.4331122668845,2.6788400604009636e-05,2.7176509398354983e-06,8.756080998450412e-07,False
266,0000266.bin,205680.83166206,7.910060285471279e-05,4.22201655265751e-06,1.0633884300158035e-05,False
267,0000267.bin,3214.9627971761174,3.9178918173276655e-07,2.15977998243614e-06,1.0718470991144914e-06,False
268,0000268.bin,1000000000.0,1.845489791348489e-05,4.010819511295314e-06,9.003121520027832e-07,True
269,0000269.bin,1000000000.0,1.31715706111372e-07,4.509942593387797e-05,1.7807417676573945e-05,True
270,0000270.bin,7241621.981179422,3.4727741345247914e-05,1.1845707810839889e-06,1.7294673131457115e-07,False
271,0000271.bin,1000000000.0,2.822975248138852e-06,1.1655271573118988e-06,1.0743537525826816e-05,True
272,0000272.bin,1000000000.0,8.640941672309294e-05,1.19299877129181e-06,9.051611853057903e-06,True
273,0000273.bin,1000000000.0,3.768595319210135e-07,7.941592700297669e-06,5.224260621542424e-07,True
274,0000274.bin,204512.04453541065,2.7130251267013716e-07,1.283794286449309e-06,1.3583744440715182e-07,False
275,0000275.bin,1000000000.0,1.9007804493306593e-05,3.042257345629715e-05,5.155335836272876e-06,True
276,0000276.bin,1000000000.0,1.3146413706403912e-06,3.9332931097492627e-07,1.959311464668304e-05,True
277,0000277.bin,0.9006436276913415,5.061387694691744e-05,5.7195799581680465e-05,4.473691763326686e-07,False
278,0000278.bin,1000000000.0,5.254729052683662e-05,3.11214684646925e-06,1.3272208514229278e-07,True
279,0000279.bin,1220005.7701855313,1.7034456994560416e-06,2.3001825578636445e-05,1.4335972391998497e-07,False
280,0000280.bin,736856.8476202773,8.487035301520132e-07,9.286892290851003e-06,4.9236907746329216e-05,False
281,0000281.bin,1000000000.0,1.1469688371546058e-07,5.720487939931863e-07,2.171655112617073e-06,True
282,0000282.bin,54451.238542472835,1.0355037604798127e-05,6.60072978474979e-05,2.753805505967715e-06,False
283,0000283.bin,150383.07874026228,1.4950228513878914e-05,2.568420309161298e-07,3.85169146953187e-06,False
284,0000284.bin,1000000000.0,1.2544921111376708e-07,6.872241267753074e-07,2.0323926929502007e-07,True
285,0000285.bin,44.3057372376874,5.526150757101427e-06,1.4549773043256627e-06,5.731160030887571e-06,False
286,0000286.bin,1840036.095008171,2.9883401391728738e-06,8.917202255006493e-07,1.6237701495841862e-07,False
287,0000287.bin,41538.43074630603,4.655643424928697e-06,8.725279377968108e-07,2.2729650523684257e-07,False
288,0000288.bin,1000000000.0,6.379659460895783e-05,6.978871514317221e-07,3.013722979973558e-06,True
289,0000289.bin,205.7986404542643,3.534069190502609e-05,6.557125340449722e-07,1.152739252758562e-05,False
290,0000290.bin,40.28741623246978,4.247066795437331e-06,1.0350246250148634e-06,2.9664617142745858e-06,False
291,0000291.bin,1000000000.0,9.447404851439084e-06,1.5907342437188284e-05,8.537558102656954e-05,True
292,0000292.bin,16765.771229548416,2.0138544300294875e-05,1.9802722070867994e-05,2.8183725549088273e-07,False
293,0000293.bin,14425400.077321785,2.708552306012994e-06,2.20099377024052e-07,3.1726250120983037e-06,False
294,0000294.bin,1000000000.0,3.3744494706125195e-07,2.838335228587057e-06,3.9472868954701906e-07,True
295,0000295.bin,7845.44995949804,3.8570900523728833e-05,7.0228119474245e-07,1.3441745372725417e-05,False
296,0000296.bin,1000000000.0,1.65650348779082e-07,6.086567457733852e-05,1.2988245470175871e-06,True
297,0000297.bin,9.872670994538966,3.769723745749742e-06,1.7565645955008923e-05,8.896847850830859e-05,False
298,0000298.bin,2168837.472167681,4.1441074250405253e-07,8.749845529540794e-06,3.4602078592942163e-07,False
299,0000299.bin,1000000000.0,1.2366265065771394e-06,1.445118062589966e-05,1.0919606349933856e-07,True
300,0000300.bin,1000000000.0,6.209939317006996e-06,1.0817566512546028e-06,1.0103798739333051e-07,True
301,0000301.bin,8687.925384897026,1.5711053576416185e-06,2.5020481822206842e-05,3.0202865906024793e-06,False
302,0000302.bin,42172.358817234606,7.863429392778106e-05,4.140521466988356e-06,4.5746565075104275e-06,False
303,0000303.bin,1000000000.0,1.2444355871058384e-07,8.061415097412263e-05,3.8434106039899126e-07,True
304,0000304.bin,1000000000.0,2.5213541345870293e-07,1.9085829015303014e-06,3.6002010404904354e-05,True
305,0000305.bin,2141958.9287687903,3.529985484659929e-07,5.008578393397073e-06,7.828666893383494e-06,False
306,0000306.bin,4299703.984720452,1.9476912148048915e-06,3.7536732331361825e-06,3.7093380195629075e-07,False
307,0000307.bin,1000000000.0,8.188346883167175e-06,7.977174243616255e-07,1.1946026025691278e-05,True
308,0000308.bin,21634371.303253703,3.648737509558383e-07,7.951290847126823e-05,1.1639863601476045e-06,False
309,0000309.bin,111798.98659868284,1.5500421421811446e-07,1.0029465928379427e-07,3.9076857221009695e-07,False
310,0000310.bin,503324.3795164115,4.499532940153372e-06,3.6894941969500534e-07,6.023225438325567e-07,False
311,0000311.bin,1000000000.0,2.8928514683838857e-05,5.909361943035451e-07,1.6327833765830238e-07,True
312,0000312.bin,161021.98196574594,8.936380272168938e-06,9.330236493061171e-06,1.2507986431719646e-07,False
313,0000313.bin,1000000000.0,4.940941354973657e-06,8.090955240877074e-05,1.9064628301494322e-06,True
314,0000314.bin,1000000000.0,3.8841306106989484e-07,2.1597191674574854e-07,1.0183950641981991e-07,True
315,0000315.bin,68.10417993913991,1.6978251488635753e-06,1.7447089688602644e-06,1.1111797298886101e-07,False
316,0000316.bin,1000000000.0,1.1998986450300833e-07,6.907382823859429e-05,1.0960297141316017e-07,True
317,0000317.bin,1000000000.0,2.4355157961146945e-06,1.3015263126749915e-05,1.4312832826851515e-06,True
318,0000318.bin,1000000000.0,1.2471295069536445e-05,1.3826844846905568e-07,1.5910951499921146e-06,True
319,0000319.bin,1000000000.0,3.4183119535117867e-07,5.700470896714504e-05,2.3249608430349763e-05,True
320,0000320.bin,1000000000.0,2.1706493282736723e-06,7.728774163508066e-06,2.0627773186566153e-06,True
321,0000321.bin,108348714.25880519,6.704685198669857e-07,2.3804514844579e-07,4.842299848255573e-06,False
322,0000322.bin,24.490687243788106,4.17448938640217e-05,2.7665871044464696e-05,1.8182091284733871e-06,False
323,0000323.bin,628.3830634566233,1.5816941776291476e-05,1.5021117681308053e-05,2.566954332099367e-07,False
324,0000324.bin,1000000000.0,5.892114002481709e-06,1.4100236163089627e-05,7.968704637086456e-05,True
325,0000325.bin,1000000000.0,4.490156183941519e-06,2.3822318142492045e-07,2.315492425003535e-07,True
326,0000326.bin,1000000000.0,2.0574443180671023e-07,8.447055331470837e-07,2.592626079841356e-05,True
327,0000327.bin,1000000000.0,3.881688009650393e-05,3.2712488990973596e-05,2.1619581295544253e-06,True
328,0000328.bin,1000000000.0,8.43732218040617e-06,1.8188296996752406e-05,2.496146849131501e-06,True
329,0000329.bin,147632.4998975186,3.088974385178529e-05,8.441990996697789e-07,1.0162005677002798e-06,False
330,0000330.bin,39.0043934652053,7.131227620196994e-05,7.10759794283435e-06,6.367437276527104e-05,False
331,0000331.bin,144908.28156208555,3.214389089277285e-05,9.190740452591756e-07,3.263841862557513e-07,False
332,0000332.bin,1000000000.0,5.57834316508249e-07,3.85292327407451e-06,5.476394504163189e-06,True
333,0000333.bin,398.89037983522724,4.6185576474882666e-06,1.1465796684092398e-06,8.895814906809777e-05,False
334,0000334.bin,12341925.541680094,5.947688565213912e-05,4.616093200301065e-06,4.9218532357549064e-05,False
335,0000335.bin,1000000000.0,2.714251855978638e-07,2.0629121770571838e-05,4.030771932500343e-06,True
336,0000336.bin,2455.285814532035,1.0446693643848286e-07,1.7781525219154753e-05,5.555770790049256e-05,False
337,0000337.bin,21.23493861927179,4.0325270916263794e-07,3.29075653304501e-05,1.2043999398733788e-06,False
338,0000338.bin,28478.826676953497,2.131098350597051e-07,6.943024164792781e-07,3.0780496567656463e-06,False
339,0000339.bin,1000000000.0,2.6528408220216505e-07,8.641061012492798e-05,8.343990668333574e-06,True
340,0000340.bin,123408.97259799036,1.5848564357002922e-06,1.9262573929454078e-07,3.840820607691109e-06,False
341,0000341.bin,2017.9721209120016,5.5838062132479395e-06,5.059809236736975e-06,2.824434315753788e-07,False
342,0000342.bin,207.9153549961378,2.3032842242121434e-07,5.635067598886496e-06,1.6230873566296704e-07,False
343,0000343.bin,77172660.41061081,3.6529865156991706e-07,1.9117752311026236e-05,5.9306920174813785e-05,False
344,0000344.bin,1000000000.0,1.3453713072694967e-06,2.0279252410532418e-07,4.6799635035746295e-05,True
345,0000345.bin,436.5416087046303,2.0510566401299335e-05,1.0406884829898936e-07,9.968952276121885e-05,False
346,0000346.bin,230.53541075927785,4.786500092530872e-06,6.663201855123338e-06,6.630897851975832e-05,False
347,0000347.bin,1000000000.0,1.1239435767055967e-06,2.5621224246855915e-06,4.637242676986618e-05,True
348,0000348.bin,786859.7472185699,4.135213538135447e-05,2.0183521882607757e-05,3.544187625659542e-07,False
349,0000349.bin,1000000000.0,1.696012495404982e-06,1.9250000994429705e-06,1.720743107852954e-05,True
350,0000350.bin,4403.844074826117,4.675492985236586e-05,2.555551206975977e-05,1.6018715814682618e-06,False
351,0000351.bin,1000000000.0,3.7483382660789754e-05,5.33364328838997e-06,9.253419892266055e-07,True
352,0000352.bin,1188.3325736198904,4.625939268929877e-05,2.691312397297558e-07,1.5496036266465351e-07,False
353,0000353.bin,1000000000.0,1.9618008175269076e-07,1.354244394905283e-06,1.5020649179205745e-05,True
354,0000354.bin,1000000000.0,4.3817019033461874e-07,1.8196112877748938e-07,1.9461077965867547e-07,True
355,0000355.bin,8.937380825338465,3.0024838649075837e-07,7.053863854925655e-06,1.029948980669699e-06,False
356,0000356.bin,1000000000.0,8.906715540490357e-06,2.5954494893336984e-06,5.796894906339067e-07,True
357,0000357.bin,1000000000.0,3.5655376171478303e-07,6.423723152583236e-05,1.5407871720313234e-07,True
358,0000358.bin,143654.810060075,1.969521672363285e-05,5.235402578053325e-07,1.4920513362550998e-06,False
359,0000359.bin,1000000000.0,1.9016382411238225e-07,3.273375067939695e-06,5.622903846443124e-06,True
360,0000360.bin,18.497771073964863,5.747270907290915e-05,8.309764296712997e-07,5.623226964094785e-05,False
361,0000361.bin,62594.2897395941,5.47879487097287e-05,2.460740152693037e-07,2.0664837889784445e-05,False
362,0000362.bin,118.26324431987302,2.0037110658822608e-05,3.747047420187683e-06,6.754717445180839e-06,False
363,0000363.bin,28.024274630895956,2.1940782246277925e-05,3.016543451181365e-05,4.063458553007965e-06,False
364,0000364.bin,1000000000.0,2.2497671988896906e-05,1.8876323950492444e-07,5.8816385722192976e-05,True
365,0000365.bin,1000000000.0,1.071270710224583e-05,5.912866825205842e-05,1.9440958272032682e-05,True
366,0000366.bin,1000000000.0,1.6098246273492024e-07,1.474030924829018e-05,2.3040203655926192e-07,True
367,0000367.bin,214.7742865084838,1.2692418270811642e-07,3.893819929237762e-06,4.958214328970975e-05,False
368,0000368.bin,11889.720340769652,4.275956317304115e-05,5.563121537044526e-06,1.3009036169376586e-07,False
369,0000369.bin,1000000000.0,2.042462275803124e-05,9.494469221684697e-05,5.121785084592925e-05,True
370,0000370.bin,377309743.2720122,2.3593138455410525e-07,3.099450013185343e-05,2.0428534526862607e-05,False
371,0000371.bin,2133666.8917088034,8.551805430210796e-07,1.7511185833113825e-06,6.810413036024393e-06,False
372,0000372.bin,1000000000.0,2.2472031444165898e-07,8.783672914415882e-05,1.7238338274345482e-05,True
373,0000373.bin,16126.846921300981,1.2650639561463197e-07,4.4346725792100484e-05,1.7334962104739658e-05,False
374,0000374.bin,38163586.99095151,9.881782840334234e-07,1.4283717363168605e-05,2.1969001172671263e-05,False
375,0000375.bin,29185.048775400603,5.02502993850663e-07,5.603366774776541e-07,2.0527242952778467e-06,False
376,0000376.bin,1000000000.0,1.0395675345250718e-05,1.4475997404321001e-05,2.5935089624328964e-06,True
377,0000377.bin,1934.665601068684,5.271878393205019e-07,1.9190735545394101e-07,7.827150428229712e-05,False
378,0000378.bin,2644.876069437167,1.1700255002918211e-07,1.3356641798177944e-05,1.2673889109499046e-05,False
379,0000379.bin,32454.715686424206,1.240583680821856e-07,4.132905414462369e-06,2.0846312755049767e-05,False
380,0000380.bin,1000000000.0,5.83090428265535e-05,9.767687093239054e-07,4.93922395695509e-06,True
381,0000381.bin,1000000000.0,2.7426850680563807e-06,8.328960472224433e-05,1.2105960813102886e-07,True
382,0000382.bin,1394775.203019895,1.4793774390556616e-07,2.5943692094057063e-07,4.7618569879919575e-07,False
383,0000383.bin,23.59049028432836,3.5365773547368153e-06,3.923664563025787e-06,2.721664367225113e-07,False
384,0000384.bin,1418147.9624804182,8.58124574855888e-06,1.415997874288387e-06,2.2285295128946707e-05,False
385,0000385.bin,1000000000.0,5.98045028086299e-05,3.0500946766937963e-05,1.5345864738554373e-06,True
386,0000386.bin,1000000000.0,7.343120079351321e-06,1.1585581180693532e-05,4.073318426750577e-06,True
387,0000387.bin,578632.7789769981,2.092177309305911e-06,1.3181517709265246e-07,2.280432204902018e-05,False
388,0000388.bin,1000000000.0,2.5703000192253502e-05,1.2777871028869406e-06,1.2317895427350666e-06,True
389,0000389.bin,2236781.052285724,1.0154065942077099e-05,8.189872527448039e-06,5.287842038594157e-06,False
390,0000390.bin,1000000000.0,5.036691675615439e-06,1.8448375157557752e-07,3.3706499761610027e-06,True
391,0000391.bin,132119556.21443568,3.0092742988110974e-06,7.529020028952138e-05,7.918023135621294e-06,False
392,0000392.bin,1000000000.0,7.011773331044613e-06,2.2934964569033983e-06,6.729951247862303e-06,True
393,0000393.bin,1000000000.0,1.3233946627272022e-06,3.2071219311877655e-07,1.0270777046759111e-07,True
394,0000394.bin,1000000000.0,8.654877467013739e-05,5.48196888477654e-07,1.2829942052050971e-05,True
395,0000395.bin,15025.080699023572,1.2943149083314138e-06,1.1564153613393094e-07,2.3804445774302972e-07,False
396,0000396.bin,59467.535395485094,1.4171721082415672e-07,9.256445423468152e-06,4.66282764294217e-06,False
397,0000397.bin,3002.821498431126,2.3020070303506258e-07,1.527702793927767e-06,2.2030712698247983e-05,False
398,0000398.bin,1000000000.0,6.18026200777706e-05,1.921289307722709e-06,6.4702778493742515e-06,True
399,0000399.bin,7711255.272951151,1.2755090118718773e-07,1.3629705059192192e-05,1.117727639894732e-07,False
400,0000400.bin,14470.447052221874,8.376441465924284e-07,5.7728145240681e-07,2.746053021051726e-05,False
401,0000401.bin,457037966.40784305,3.112140731628183e-06,1.9189210064303954e-06,2.9615137064461252e-05,False
402,0000402.bin,1000000000.0,2.92227178480429e-05,1.9586083597476408e-07,8.451627762782769e-06,True
403,0000403.bin,8216.327111442932,5.60952836017742e-07,1.0613949624026035e-06,2.2553993663263764e-05,False
404,0000404.bin,7591.3701490042085,1.829528380539542e-07,1.6501387032501167e-06,1.0227106812585566e-07,False
405,0000405.bin,1000000000.0,1.3507964836634396e-07,7.982292529522185e-05,1.4641240815421838e-05,True
406,0000406.bin,5476.947481336664,1.8325237349680468e-06,1.7816293912176928e-06,1.535359257415236e-06,False
407,0000407.bin,1000000000.0,9.435991408667313e-06,2.0459118049340146e-07,2.8756715423141587e-05,True
408,0000408.bin,1000000000.0,2.4829303642439136e-05,2.095307151809664e-06,6.702819614470518e-05,True
409,0000409.bin,14482.533124447615,3.0043223972272457e-05,4.386641961506065e-06,2.8200756796871594e-07,False
410,0000410.bin,1000000000.0,2.762181483847146e-07,7.381025506285173e-05,1.129580664992553e-07,True
411,0000411.bin,1000000000.0,4.4611164500836376e-07,9.568534310040751e-07,6.481058096912583e-06,True
412,0000412.bin,1000000000.0,7.285461811915881e-07,1.3533883709211528e-05,1.493138251410515e-07,True
413,0000413.bin,1122.2487116361226,2.902874733575276e-05,8.210606291887053e-06,2.535987363253936e-06,False
414,0000414.bin,1000000000.0,1.849980994497326e-06,1.1106251814128565e-06,6.744595405573752e-05,True
415,0000415.bin,3711626.7309711105,2.1166492475406352e-05,5.494810929343508e-07,6.804357147899333e-07,False
416,0000416.bin,1000000000.0,5.764559056571244e-07,1.0553743423749568e-07,5.478453874789495e-06,True
417,0000417.bin,8.417505547098962,6.210432352035336e-05,2.5346354102417948e-05,1.4761371358716466e-05,False
418,0000418.bin,1000000000.0,9.284872276316028e-07,2.1827626065714577e-07,2.6598694853663e-07,True
419,0000419.bin,1000000000.0,7.4624602578297055e-06,1.471619400310552e-05,2.4503741485418547e-07,True
420,0000420.bin,2711.24824850599,1.1995825549951967e-07,2.2085496481204648e-05,6.573840306153307e-07,False
421,0000421.bin,1000000000.0,9.190083490132387e-06,6.822037570109026e-06,3.957048442627377e-05,True
422,0000422.bin,6388.110553237255,1.4383567347209244e-06,1.0436778859298897e-07,8.224449189617168e-05,False
423,0000423.bin,1000000000.0,9.312238527610941e-07,4.174300237760099e-06,1.96533911624563e-05,True
424,0000424.bin,11.15438021291041,4.838971821132491e-06,2.5456455680424744e-05,1.4237430834135275e-05,False
425,0000425.bin,1000000000.0,1.8073713221471241e-06,3.2775302566094454e-07,1.4930236391765224e-07,True
426,0000426.bin,1000000000.0,3.0904968611520675e-07,1.5545657181410325e-05,1.132174273396075e-06,True
427,0000427.bin,130.2502005571039,3.097433561075967e-07,2.796088137558008e-05,2.5460734606118086e-05,False
428,0000428.bin,1000000000.0,5.817291266187842e-07,1.4286789359720629e-07,2.2831938176553895e-06,True
429,0000429.bin,81.4061406927713,6.0748080129233766e-06,2.3348732977302514e-07,1.1500638012225345e-07,False
